#1:x 2:y 3:z 4:n.x 5:n.y 6:n.z
0.38378 -0.300987 0.206826 0.300927 -0.414454 0.28462
0.378274 -0.295316 0.232028 0.291864 -0.407041 0.301095
0.391271 -0.290529 0.197753 0.304608 -0.406962 0.28843
0.385454 -0.28419 0.223622 0.298986 -0.391449 0.309564
0.397245 -0.295064 0.212749 0.315422 -0.408596 0.275982
0.404781 -0.283865 0.204416 0.322491 -0.392989 0.28452
0.399444 -0.277448 0.230365 0.313898 -0.384585 0.301516
0.393046 -0.272228 0.216053 0.305916 -0.375677 0.318408
0.412455 -0.272033 0.196717 0.330321 -0.378005 0.291674
0.406265 -0.266147 0.222134 0.320934 -0.370081 0.308984
0.41355 -0.253421 0.215329 0.330505 -0.348874 0.320621
0.420042 -0.297808 0.170942 0.341469 -0.421912 0.236619
0.415369 -0.294056 0.194225 0.339589 -0.408138 0.252272
0.428257 -0.288381 0.160838 0.355444 -0.41345 0.231106
0.423187 -0.282385 0.186365 0.346281 -0.393381 0.260338
0.440401 -0.27963 0.169589 0.362854 -0.398905 0.238241
0.435671 -0.275391 0.193359 0.362699 -0.38563 0.251671
0.417923 -0.276824 0.211458 0.338388 -0.385744 0.275868
0.430957 -0.270975 0.178244 0.355843 -0.380891 0.263266
0.448707 -0.269012 0.160675 0.383861 -0.383233 0.232907
0.443113 -0.263432 0.185787 0.37187 -0.36641 0.26172
0.450638 -0.251204 0.178483 0.382984 -0.352424 0.264592
0.425258 -0.265293 0.203457 0.343817 -0.370729 0.285454
0.419455 -0.258987 0.229294 0.33812 -0.358887 0.302993
0.432488 -0.252786 0.196433 0.355574 -0.350823 0.293603
0.426482 -0.246709 0.222041 0.347775 -0.341234 0.310991
0.437577 -0.257922 0.210828 0.362989 -0.360114 0.276897
0.444922 -0.245481 0.203738 0.373256 -0.339919 0.286825
0.438527 -0.239769 0.228981 0.363274 -0.332287 0.304439
0.380055 -0.277276 0.250067 0.290381 -0.382351 0.327268
0.386369 -0.26578 0.242032 0.295378 -0.367726 0.336896
0.380648 -0.258523 0.26882 0.290155 -0.354923 0.354923
0.393635 -0.253115 0.235166 0.30614 -0.34693 0.34693
0.386369 -0.245963 0.261849 0.295378 -0.336896 0.367726
0.400542 -0.259186 0.248627 0.313728 -0.357176 0.329096
0.406806 -0.246869 0.241412 0.321201 -0.339399 0.339399
0.400542 -0.240105 0.267708 0.313728 -0.329096 0.357176
0.380055 -0.23886 0.288484 0.290381 -0.327268 0.382351
0.419964 -0.240407 0.247874 0.338225 -0.330888 0.330888
0.432999 -0.233719 0.215499 0.35535 -0.322325 0.322325
0.451588 -0.23256 0.197128 0.38194 -0.323415 0.294645
0.4456 -0.226318 0.2229 0.374572 -0.312714 0.312714
0.451588 -0.212851 0.216836 0.38194 -0.294645 0.323415
0.393046 -0.232948 0.255333 0.305916 -0.318408 0.375677
0.41355 -0.233847 0.234903 0.330505 -0.320621 0.348874
0.406265 -0.226501 0.26178 0.320934 -0.308984 0.370081
0.412455 -0.213023 0.255727 0.330321 -0.291674 0.378005
0.385454 -0.225313 0.2825 0.298986 -0.309564 0.391449
0.378274 -0.218017 0.309327 0.291864 -0.301095 0.407041
0.391271 -0.211401 0.27688 0.304608 -0.28843 0.406962
0.38378 -0.204122 0.303691 0.300927 -0.28462 0.414454
0.399444 -0.219959 0.287854 0.313898 -0.301516 0.384585
0.404781 -0.205529 0.282752 0.322491 -0.28452 0.392989
0.397245 -0.198414 0.309399 0.315422 -0.275982 0.408596
0.388234 -0.188188 0.300094 0.303216 -0.260162 0.436622
0.393927 -0.174996 0.293754 0.31411 -0.241626 0.444264
0.410257 -0.1905 0.27825 0.329249 -0.260388 0.410362
0.402658 -0.184169 0.304113 0.323807 -0.259991 0.416202
0.406419 -0.167536 0.301214 0.32903 -0.23498 0.43599
0.426482 -0.22687 0.24188 0.347775 -0.310991 0.341234
0.419455 -0.220862 0.267419 0.33812 -0.302993 0.358887
0.432488 -0.213505 0.235714 0.355574 -0.293603 0.350823
0.425258 -0.206299 0.262451 0.343817 -0.285454 0.370729
0.438527 -0.220731 0.248019 0.363274 -0.304439 0.332287
0.444922 -0.206245 0.242974 0.373256 -0.286825 0.339919
0.437577 -0.200535 0.268215 0.362989 -0.276897 0.360114
0.417923 -0.200047 0.288234 0.338388 -0.275868 0.385744
0.430957 -0.191749 0.25747 0.355843 -0.263266 0.380891
0.450638 -0.191713 0.237974 0.382984 -0.264592 0.352424
0.443113 -0.185359 0.26386 0.37187 -0.26172 0.36641
0.448707 -0.168689 0.260998 0.383861 -0.232907 0.383233
0.423187 -0.185005 0.283745 0.346281 -0.260338 0.393381
0.415369 -0.177541 0.310741 0.339589 -0.252272 0.408138
0.428257 -0.168259 0.28096 0.355444 -0.231106 0.41345
0.420042 -0.163919 0.304831 0.341469 -0.236619 0.421912
0.435671 -0.178775 0.289975 0.362699 -0.251671 0.38563
0.440401 -0.164349 0.28487 0.362854 -0.238241 0.398905
0.459315 -0.26072 0.168968 0.398806 -0.362278 0.238916
0.455061 -0.255977 0.193242 0.386197 -0.361042 0.252761
0.468057 -0.248518 0.161638 0.413549 -0.353015 0.233435
0.461986 -0.243445 0.186242 0.394353 -0.343083 0.262564
0.47747 -0.24036 0.169796 0.42163 -0.339099 0.239271
0.473687 -0.235614 0.194074 0.40764 -0.339283 0.253077
0.456399 -0.238177 0.211042 0.387672 -0.333861 0.278467
0.469499 -0.230345 0.179811 0.412582 -0.323197 0.264222
0.486209 -0.226601 0.164024 0.436062 -0.324215 0.239724
0.479265 -0.222861 0.187295 0.417411 -0.318097 0.264492
0.49162 -0.214015 0.157079 0.446564 -0.305765 0.247671
0.487549 -0.207986 0.182639 0.437994 -0.294921 0.267084
0.463286 -0.22489 0.204797 0.395276 -0.316034 0.28869
0.456843 -0.219561 0.229658 0.388136 -0.305932 0.305932
0.469938 -0.211037 0.199119 0.411844 -0.294078 0.294078
0.463286 -0.205345 0.224342 0.395276 -0.28869 0.316034
0.474538 -0.217355 0.212332 0.409671 -0.306867 0.283462
0.480006 -0.203837 0.206319 0.417349 -0.291325 0.291325
0.474538 -0.198032 0.231656 0.409671 -0.283462 0.306867
0.492043 -0.195081 0.176013 0.444395 -0.277802 0.277802
0.469499 -0.190383 0.219773 0.412582 -0.264222 0.323197
0.487549 -0.188042 0.202583 0.437994 -0.267084 0.294921
0.479265 -0.184052 0.226105 0.417411 -0.264492 0.318097
0.49162 -0.174758 0.196336 0.446564 -0.247671 0.305765
0.486209 -0.167517 0.223108 0.436062 -0.239724 0.324215
0.495057 -0.219015 0.17161 0.450736 -0.31001 0.239254
0.502061 -0.205112 0.165981 0.458567 -0.299054 0.242379
0.495917 -0.201004 0.189621 0.443772 -0.290801 0.265426
0.512411 -0.196223 0.17487 0.421992 -0.320887 0.257121
0.508992 -0.190498 0.161065 0.482003 -0.272996 0.245001
0.502968 -0.185841 0.185253 0.459661 -0.27017 0.27017
0.508992 -0.170417 0.181146 0.482003 -0.245001 0.272996
0.516388 -0.183054 0.168509 0.464247 -0.293431 0.242321
0.512884 -0.177372 0.193722 0.405667 -0.297167 0.297167
0.523953 -0.166324 0.165707 0.503882 -0.248059 0.248059
0.516388 -0.164042 0.18752 0.464247 -0.242321 0.293431
0.495917 -0.182016 0.208609 0.443772 -0.265426 0.290801
0.502061 -0.166048 0.205045 0.458567 -0.242379 0.299054
0.495057 -0.161655 0.22897 0.450736 -0.239254 0.31001
0.512411 -0.157387 0.213707 0.421992 -0.257121 0.320887
0.456399 -0.199871 0.249348 0.387672 -0.278467 0.333861
0.461986 -0.184952 0.244735 0.394353 -0.262564 0.343083
0.455061 -0.178739 0.27048 0.386197 -0.252761 0.361042
0.468057 -0.168281 0.241875 0.413549 -0.233435 0.353015
0.459315 -0.164342 0.265346 0.398806 -0.238916 0.362278
0.473687 -0.177442 0.252246 0.40764 -0.253077 0.339283
0.47747 -0.163871 0.246286 0.42163 -0.239271 0.339099
0.411629 -0.152337 0.296882 0.337755 -0.210084 0.452161
0.452781 -0.155632 0.254525 0.391006 -0.217343 0.391651
0.432743 -0.154804 0.274884 0.365138 -0.214776 0.420086
0.424126 -0.146733 0.302486 0.356421 -0.209959 0.43362
0.428164 -0.128589 0.301099 0.359804 -0.185462 0.454734
0.44472 -0.147402 0.282286 0.379655 -0.210387 0.409958
0.436377 -0.141877 0.307341 0.373126 -0.201281 0.425593
0.449354 -0.129185 0.280971 0.39356 -0.180163 0.426277
0.440454 -0.125755 0.303932 0.37828 -0.187087 0.434633
0.431983 -0.113362 0.296795 0.375699 -0.158147 0.466154
0.452543 -0.115741 0.274884 0.403265 -0.162221 0.434514
0.443601 -0.107608 0.302548 0.392579 -0.159199 0.448222
0.446468 -0.088703 0.301922 0.399648 -0.133212 0.46714
0.449379 -0.0694212 0.301673 0.415001 -0.100291 0.484708
0.451526 -0.0507491 0.300813 0.428984 -0.0742733 0.496742
0.452786 -0.0358644 0.296167 0.442655 -0.0469001 0.510444
0.490372 -0.152429 0.218665 0.451712 -0.214588 0.3337
0.529089 -0.150539 0.161961 0.53964 -0.204183 0.256177
0.523096 -0.146561 0.18547 0.512452 -0.21065 0.276899
0.528289 -0.129156 0.183344 0.53943 -0.192036 0.268534
0.508094 -0.148806 0.202756 0.479491 -0.217094 0.303415
0.499467 -0.145732 0.225362 0.455696 -0.21489 0.329415
0.511154 -0.135282 0.19675 0.493406 -0.194013 0.312581
0.505572 -0.127911 0.223651 0.47539 -0.189906 0.334704
0.51543 -0.143948 0.207615 0.464061 -0.22861 0.307329
0.519912 -0.126832 0.2052 0.50303 -0.184311 0.312658
0.513785 -0.122379 0.229184 0.456172 -0.181596 0.362232
0.530738 -0.115547 0.177422 0.542347 -0.169265 0.288388
0.509131 -0.109827 0.222204 0.495344 -0.164089 0.340566
0.511351 -0.096294 0.216206 0.506417 -0.136888 0.356695
0.525879 -0.108112 0.204388 0.537764 -0.145321 0.316914
0.516394 -0.106387 0.225644 0.506134 -0.148979 0.344886
0.528677 -0.0896468 0.203322 0.536885 -0.139109 0.324006
0.519901 -0.0878604 0.22464 0.525634 -0.139417 0.334949
0.471934 -0.154857 0.235768 0.418844 -0.21713 0.364026
0.464622 -0.147419 0.262737 0.408593 -0.211459 0.379948
0.469198 -0.129242 0.261383 0.423594 -0.181113 0.395293
0.483015 -0.146765 0.24386 0.432328 -0.212887 0.354784
0.475178 -0.141814 0.268342 0.421319 -0.2085 0.37018
0.487997 -0.128678 0.242416 0.452996 -0.188366 0.358637
0.478632 -0.12574 0.264885 0.438791 -0.191318 0.369892
0.456164 -0.142731 0.286957 0.398565 -0.201462 0.399973
0.460281 -0.125858 0.284299 0.398481 -0.189378 0.412141
0.472159 -0.115875 0.255218 0.43089 -0.163276 0.405835
0.490996 -0.113763 0.237799 0.462636 -0.161037 0.376327
0.483021 -0.107684 0.26341 0.444987 -0.160669 0.394343
0.486626 -0.0887397 0.262823 0.463642 -0.134685 0.401673
0.463838 -0.10797 0.282655 0.417373 -0.159829 0.422798
0.455052 -0.102796 0.30736 0.408682 -0.153264 0.438054
0.467188 -0.0887658 0.282328 0.433787 -0.127551 0.438662
0.457732 -0.0868474 0.303778 0.422134 -0.123423 0.454442
0.474513 -0.103081 0.287544 0.433841 -0.148481 0.417678
0.477066 -0.0868658 0.284228 0.450023 -0.12386 0.426117
0.493468 -0.139478 0.251147 0.446451 -0.207208 0.346341
0.496414 -0.125247 0.245846 0.457276 -0.19003 0.352694
0.500227 -0.107011 0.244551 0.469858 -0.161775 0.368367
0.49324 -0.100909 0.270185 0.466682 -0.150962 0.382356
0.504812 -0.0884706 0.243561 0.488316 -0.13552 0.376164
0.495359 -0.0864843 0.265078 0.477176 -0.126055 0.396769
0.513182 -0.083016 0.249015 0.479034 -0.14335 0.377616
0.530552 -0.0745896 0.198848 0.558882 -0.110397 0.330721
0.524295 -0.0684727 0.224496 0.549559 -0.107245 0.343196
0.526451 -0.049295 0.224143 0.569728 -0.0797646 0.350508
0.527543 -0.0296622 0.224244 0.589425 -0.0500119 0.360563
0.5281 -0.0099122 0.224463 0.609394 -0.0176925 0.372913
0.48914 -0.0695059 0.262525 0.479209 -0.101168 0.419623
0.490979 -0.0511969 0.261303 0.490823 -0.0751063 0.43407
0.469876 -0.0697161 0.281846 0.447158 -0.1003 0.452543
0.460369 -0.0678068 0.303287 0.428825 -0.106978 0.464196
0.471723 -0.0529068 0.279124 0.45943 -0.0754113 0.465158
0.462293 -0.0485432 0.303019 0.445692 -0.077395 0.476913
0.479509 -0.0678127 0.28375 0.460033 -0.107417 0.43255
0.481459 -0.0485473 0.283484 0.471933 -0.0777666 0.450301
0.472828 -0.0400629 0.3115 0.457998 -0.0787017 0.463301
0.492045 -0.0375545 0.255414 0.504222 -0.0477287 0.44805
0.463034 -0.0293922 0.302639 0.458874 -0.0477412 0.493385
0.463586 -0.00982667 0.302673 0.47287 -0.0164691 0.510661
0.483124 -0.0294482 0.283052 0.48773 -0.0480418 0.464228
0.473499 -0.0271122 0.304919 0.473248 -0.0476901 0.479062
0.483815 -0.009828 0.283141 0.50475 -0.0165826 0.478667
0.47404 -0.00938272 0.303117 0.488792 -0.016221 0.494987
0.507337 -0.0691459 0.243354 0.507342 -0.107908 0.384749
0.497676 -0.0677078 0.264323 0.48512 -0.107709 0.40717
0.509164 -0.0497372 0.243232 0.528217 -0.0752345 0.396548
0.499486 -0.0484863 0.264014 0.498884 -0.0780269 0.42309
0.514981 -0.0671973 0.245303 0.496733 -0.113635 0.389632
0.516675 -0.048299 0.24467 0.514107 -0.0840819 0.401811
0.510368 -0.0303433 0.243094 0.541895 -0.0465716 0.411534
0.50091 -0.0292697 0.263699 0.516587 -0.0481545 0.435258
0.511003 -0.010417 0.243489 0.55802 -0.0161524 0.425828
0.502094 -0.00976562 0.263672 0.534684 -0.0166028 0.448713
0.5178 -0.0290395 0.244398 0.532705 -0.0523476 0.414948
0.518377 -0.00968651 0.24422 0.552186 -0.0182953 0.429519
0.492658 -0.0245765 0.287923 0.502466 -0.0468533 0.45068
0.493054 -0.00919907 0.28377 0.518798 -0.0158709 0.465331
0.534229 -0.22016 0.0142148 0.629211 -0.352543 0.0182465
0.533743 -0.219266 0.0346401 0.606235 -0.341748 0.0520169
0.543444 -0.205078 0.00976562 0.619458 -0.363167 0.0173749
0.542349 -0.205078 0.0292969 0.597725 -0.351967 0.0503075
0.532822 -0.217637 0.0558007 0.585552 -0.329536 0.0849119
0.53181 -0.215878 0.0770908 0.572719 -0.3102 0.117081
0.540157 -0.205078 0.0488281 0.577052 -0.341993 0.080955
0.537211 -0.204611 0.0688268 0.556683 -0.333354 0.109963
0.55 -0.193782 0.00153039 0.650641 -0.332168 0.0171904
0.549431 -0.192676 0.0221679 0.628313 -0.321791 0.0498966
0.555245 -0.183336 0.0119763 0.616632 -0.364304 0.0190639
0.554686 -0.182445 0.0323987 0.59619 -0.349325 0.0544848
0.563387 -0.166016 0.00976563 0.627188 -0.353647 0.0191645
0.562354 -0.166016 0.0292969 0.601728 -0.342499 0.0557737
0.548325 -0.19056 0.0438152 0.605394 -0.312857 0.0817496
0.546674 -0.187438 0.0664685 0.583003 -0.304087 0.11291
0.553632 -0.180672 0.0537033 0.576371 -0.335926 0.0877035
0.552221 -0.178216 0.0756901 0.553536 -0.327303 0.119161
0.560343 -0.166016 0.0488281 0.57929 -0.328177 0.0925329
0.557321 -0.165906 0.0684694 0.565286 -0.308593 0.126121
0.534938 -0.201425 0.0915439 0.536907 -0.323978 0.139115
0.532584 -0.197571 0.114929 0.554579 -0.327519 0.117903
0.543438 -0.185555 0.0878821 0.561132 -0.297528 0.141341
0.538112 -0.185369 0.1076 0.540166 -0.291249 0.168585
0.549294 -0.172524 0.0813821 0.588919 -0.268854 0.142227
0.546749 -0.16755 0.105888 0.565191 -0.262632 0.172177
0.550901 -0.175972 0.0974654 0.521653 -0.326063 0.152285
0.554581 -0.163573 0.0903331 0.556598 -0.288823 0.154579
0.552409 -0.159398 0.11404 0.539035 -0.278693 0.182272
0.534093 -0.182269 0.130231 0.550419 -0.241189 0.208392
0.531754 -0.176862 0.155169 0.557931 -0.260307 0.181762
0.541253 -0.166016 0.126953 0.541705 -0.259352 0.198943
0.535073 -0.163974 0.148526 0.559533 -0.274398 0.16607
0.569159 -0.152671 0.0035786 0.744253 -0.239809 0.0159375
0.568598 -0.151357 0.0244243 0.70356 -0.24649 0.0499492
0.567365 -0.148948 0.0463649 0.649319 -0.262117 0.0885639
0.565109 -0.146786 0.0680579 0.596637 -0.276839 0.126524
0.569493 -0.133515 0.0617971 0.718885 -0.183946 0.0971687
0.584672 -0.107422 0.00976562 0.771749 -0.208496 0.0197549
0.583499 -0.107422 0.0292969 0.742568 -0.182052 0.0753797
0.588737 -0.0928119 0.00484435 0.793517 -0.181354 0.0251289
0.588071 -0.0897166 0.0274709 0.745491 -0.164762 0.0897468
0.591024 -0.0827173 0.0149389 0.773892 -0.198908 0.0271994
0.590544 -0.0808116 0.0363759 0.736808 -0.192018 0.0711736
0.550362 -0.155195 0.0987115 0.592641 -0.235582 0.171777
0.561277 -0.146484 0.0878906 0.56163 -0.276415 0.161955
0.55646 -0.145991 0.107915 0.549521 -0.261239 0.18924
0.567427 -0.12886 0.085984 0.625833 -0.223654 0.150513
0.563318 -0.126979 0.107396 0.564566 -0.238249 0.197185
0.547953 -0.149387 0.12405 0.566912 -0.233036 0.200052
0.542333 -0.146484 0.146484 0.54219 -0.228905 0.228905
0.550712 -0.136516 0.11739 0.593416 -0.203292 0.203292
0.547953 -0.129268 0.14417 0.566912 -0.200052 0.233036
0.553154 -0.141878 0.13156 0.540083 -0.248378 0.211539
0.557438 -0.126787 0.127119 0.546373 -0.226814 0.226814
0.553154 -0.123245 0.150192 0.540083 -0.211539 0.248378
0.570106 -0.11595 0.0793625 0.766612 -0.127668 0.10572
0.56815 -0.109777 0.105067 0.64289 -0.178555 0.178555
0.570106 -0.0961618 0.0991507 0.766612 -0.10572 0.127668
0.550362 -0.11574 0.138166 0.592641 -0.171777 0.235582
0.563318 -0.107447 0.126928 0.564566 -0.197185 0.238249
0.55646 -0.106974 0.146932 0.549521 -0.18924 0.261239
0.567427 -0.0892341 0.12561 0.625833 -0.150513 0.223654
0.561277 -0.0878906 0.146484 0.56163 -0.161955 0.276415
0.593599 -0.0683594 0.00976563 0.811371 -0.163761 0.0248677
0.592572 -0.0683558 0.0293004 0.777375 -0.15417 0.0684549
0.596437 -0.0488281 0.00976563 0.845092 -0.12851 0.0263981
0.595491 -0.0488281 0.0292969 0.804077 -0.122878 0.0730452
0.588996 -0.0740529 0.0431346 0.751125 -0.156322 0.0925525
0.587165 -0.0689863 0.0677325 0.707273 -0.146364 0.146364
0.588996 -0.051767 0.0654205 0.751125 -0.0925525 0.156322
0.591316 -0.0657188 0.0514687 0.738195 -0.1522 0.109605
0.590282 -0.0609647 0.075754 0.730031 -0.134984 0.134984
0.593643 -0.0488281 0.0488281 0.772447 -0.113777 0.113777
0.591316 -0.0470724 0.0701151 0.738195 -0.109605 0.1522
0.598281 -0.0292969 0.00976562 0.890914 -0.0814872 0.0275984
0.597337 -0.0292969 0.0292969 0.846129 -0.0769356 0.0769356
0.599225 -0.00976563 0.00976562 0.941335 -0.0293327 0.0293327
0.598281 -0.00976563 0.0292969 0.890914 -0.0275984 0.0814872
0.595491 -0.0292969 0.0488281 0.804077 -0.0730452 0.122878
0.592572 -0.0292934 0.0683629 0.777375 -0.0684549 0.15417
0.596437 -0.00976562 0.0488281 0.845092 -0.0263981 0.12851
0.593599 -0.00976562 0.0683594 0.811371 -0.0248677 0.163761
0.569493 -0.0720608 0.123252 0.718885 -0.0971687 0.183946
0.565109 -0.0686133 0.14623 0.596637 -0.126524 0.276839
0.567365 -0.0495765 0.145736 0.649319 -0.0885639 0.262117
0.568598 -0.0299644 0.145817 0.70356 -0.0499492 0.24649
0.569159 -0.0100616 0.146188 0.744253 -0.0159375 0.239809
0.588071 -0.0303918 0.0867957 0.745491 -0.0897468 0.164762
0.583499 -0.0292969 0.107422 0.742568 -0.0753797 0.182052
0.588737 -0.0102233 0.087433 0.793517 -0.0251289 0.181354
0.584672 -0.00976562 0.107422 0.771749 -0.0197549 0.208496
0.590544 -0.0266036 0.0905839 0.736808 -0.0711736 0.192018
0.591024 -0.00928896 0.0883673 0.773892 -0.0271994 0.198908
0.535073 -0.145208 0.167292 0.559533 -0.16607 0.274398
0.531754 -0.138267 0.193764 0.557931 -0.181762 0.260307
0.541253 -0.126953 0.166016 0.541705 -0.198943 0.259352
0.534093 -0.124403 0.188097 0.550419 -0.208392 0.241189
0.546749 -0.108553 0.164885 0.565191 -0.172177 0.262632
0.538112 -0.107258 0.185711 0.540166 -0.168585 0.291249
0.549294 -0.0914993 0.162407 0.588919 -0.142227 0.268854
0.543438 -0.087899 0.185539 0.561132 -0.141341 0.297528
0.552409 -0.102469 0.170969 0.539035 -0.182272 0.278693
0.554581 -0.086675 0.167231 0.556598 -0.154579 0.288823
0.550901 -0.0785336 0.194904 0.521653 -0.152285 0.326063
0.532584 -0.10393 0.20857 0.554579 -0.117903 0.327519
0.534938 -0.0867264 0.206242 0.536907 -0.139115 0.323978
0.546674 -0.0691226 0.184784 0.583003 -0.11291 0.304087
0.548325 -0.0497241 0.184651 0.605394 -0.0817496 0.312857
0.557321 -0.0682605 0.166114 0.565286 -0.126121 0.308593
0.552221 -0.0652686 0.188638 0.553536 -0.119161 0.327303
0.560343 -0.0488281 0.166016 0.57929 -0.0925329 0.328177
0.553632 -0.0479594 0.186416 0.576371 -0.0877035 0.335926
0.537211 -0.0680254 0.205412 0.556683 -0.109963 0.333354
0.53181 -0.0613339 0.231635 0.572719 -0.117081 0.3102
0.540157 -0.0488281 0.205078 0.577052 -0.080955 0.341993
0.532822 -0.0472464 0.226191 0.585552 -0.0849119 0.329536
0.549431 -0.0302588 0.184585 0.628313 -0.0498966 0.321791
0.55 -0.0103081 0.185004 0.650641 -0.0171904 0.332168
0.562354 -0.0292969 0.166016 0.601728 -0.0557737 0.342499
0.554686 -0.0289232 0.185921 0.59619 -0.0544848 0.349325
0.563387 -0.00976562 0.166016 0.627188 -0.0191645 0.353647
0.555245 -0.00965549 0.185657 0.616632 -0.0190639 0.364304
0.542349 -0.0292969 0.205078 0.597725 -0.0503075 0.351967
0.533743 -0.0287446 0.225162 0.606235 -0.0520169 0.341748
0.543444 -0.00976563 0.205078 0.619458 -0.0173749 0.363167
0.534229 -0.00961077 0.224764 0.629211 -0.0182465 0.352543
0.375338 -0.195672 0.331672 0.295276 -0.277644 0.42708
0.380928 -0.182595 0.325218 0.299965 -0.259217 0.440818
0.384919 -0.166161 0.32212 0.307845 -0.235514 0.456642
0.376215 -0.157849 0.349963 0.301653 -0.229161 0.469186
0.398727 -0.161873 0.326408 0.314935 -0.234978 0.450087
0.389052 -0.148768 0.319982 0.311984 -0.210953 0.477063
0.380793 -0.144349 0.343933 0.31054 -0.211375 0.478085
0.393629 -0.135178 0.314041 0.320804 -0.187832 0.491363
0.384614 -0.126812 0.341938 0.317759 -0.185672 0.496569
0.40336 -0.145734 0.323016 0.334009 -0.210103 0.455888
0.405612 -0.127852 0.321367 0.339138 -0.185292 0.47557
0.397352 -0.122007 0.346743 0.321743 -0.188326 0.489931
0.385907 -0.108192 0.341027 0.323407 -0.160557 0.516036
0.389972 -0.0894043 0.340283 0.330604 -0.133886 0.53551
0.410073 -0.10953 0.320158 0.344201 -0.1598 0.496
0.401072 -0.106249 0.342969 0.345053 -0.159592 0.495355
0.413277 -0.0955384 0.314618 0.358165 -0.132891 0.508944
0.40411 -0.087732 0.341956 0.35322 -0.132993 0.513787
0.37743 -0.102356 0.366394 0.314459 -0.162582 0.52296
0.380738 -0.0867199 0.362499 0.330507 -0.133905 0.535588
0.415625 -0.139389 0.329361 0.348503 -0.203844 0.447654
0.419368 -0.125215 0.324004 0.353338 -0.187246 0.459416
0.423177 -0.106945 0.322742 0.368784 -0.159021 0.472195
0.424548 -0.0883617 0.321795 0.37597 -0.13311 0.49092
0.415619 -0.0826355 0.347052 0.367845 -0.126971 0.505184
0.434716 -0.100427 0.32926 0.382732 -0.154933 0.462335
0.437161 -0.0863817 0.323775 0.394483 -0.124659 0.480857
0.393024 -0.073375 0.336781 0.336193 -0.106662 0.557145
0.404403 -0.0684505 0.341706 0.36107 -0.106272 0.532658
0.406035 -0.0492479 0.341377 0.370187 -0.0780502 0.551763
